"","name","is.nbreak","is.tfirstneg","is.tfirstneg.pknown","is.tfirstneg.pknown.offs","is.tfirstneg.offs","is.tfirstneg.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"376","ratio_quantity.M88005",2,15,15,15,15,15,-0.0168882791916668,-0.0330789134887787,0.528306600633315,0.52743343955178,0.015964404823181,0.511469034728599,0.969731906197021
"377","ratio_quantity.M88006",1,Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA,0.739580376898074,NA,NA
"378","ratio_quantity.M88007",2,42,42,42,42,42,-0.05248080403087,-0.0668185390302136,0.50461841502323,0.993595067985312,0.47359022404344,0.520004843941872,0.523356909365777
"379","ratio_quantity.M88008",1,9,9,9,9,9,-0.0129239821056838,-0.0153812859343232,0.508771929824561,0.853164659047012,0.116497679023034,0.736666980023978,0.863452291667634
"380","ratio_quantity.M88009",1,30,30,30,30,30,-0.0101621253395228,-0.0152472447774388,0.527777777777778,0.67665141490347,0.310814902680649,0.365836512222821,0.540657278127484
"381","ratio_quantity.M88010",1,12,12,12,12,12,-0.0146365599140859,-0.0180608763586599,0.518518518518518,0.825037983600701,0.0346637482400602,0.79037423536064,0.957985269855361
"382","ratio_quantity.M88012",2,28,28,28,28,28,-0.0361204891689461,-0.0486550447050946,0.54576250348579,0.77849960705647,0.116664304369967,0.661835302686503,0.850142115278544
"383","ratio_quantity.M88013",1,16,16,16,16,16,-0.00918716360838992,-0.0196165967479274,0.52,0.477523426337581,0.0181652459180856,0.459358180419496,0.961959466455068
"384","ratio_quantity.M88015",1,6,6,6,6,6,-0.00934840133169846,-0.013574920924525,0.516666666666667,0.698000761347238,0.13709668144533,0.560904079901908,0.80358663050637
"385","ratio_quantity.M88018",1,15,15,NA,NA,15,-0.0121596527088532,-0.0128907733350612,0.509803921568627,0.95544306890085,0.335300780749334,0.620142288151515,0.649062522233724
